actionable_rank,page_reference,review_priority_score,model_score,feature_impressions,feature_clicks,feature_ctr,feature_avg_position,feature_position_volatility,feature_active_days,feature_available_days,position_band,archetype,action_label,reason_code,confidence_level,confidence_note,review_cost_tier,estimated_review_minutes,human_review_required
942,REVIEW-00942,68.01,0.5169305943892399,12384.0,24.0,0.001937984496124031,4.8249774659325455,0.8802870571681399,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
943,REVIEW-00943,68.0,0.6368174874761916,1950.0,1.0,0.0005128205128205128,7.927937131511226,3.393439981854783,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
944,REVIEW-00944,68.0,0.587280648041841,2998.0,2.0,0.00066711140760507,4.4813348164835265,2.1022209213961003,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
945,REVIEW-00945,68.0,0.5582779224503113,4251.0,4.0,0.0009409550693954364,4.788884500584199,0.4353362596120627,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
946,REVIEW-00946,68.0,0.5230132266354433,9335.0,21.0,0.0022495982860203535,6.405664803462361,0.8006180813819921,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
947,REVIEW-00947,67.99,0.6227564126821261,2173.0,4.0,0.0018407731247123793,8.942443786239627,5.104063740449896,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
948,REVIEW-00948,67.99,0.5999922830345532,2642.0,0.0,0.0,5.5474206288353605,0.55226989742498,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
949,REVIEW-00949,67.99,0.5902200551153509,2912.0,2.0,0.0006868131868131869,5.234369966403269,1.8658946465752415,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
950,REVIEW-00950,67.99,0.5524697977029085,4644.0,5.0,0.0010766580534022395,4.5222811950453945,0.5815062596486447,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
951,REVIEW-00951,67.99,0.5380310887466738,6107.0,9.0,0.001473718683477976,4.0018710792884855,1.0912196147442488,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
952,REVIEW-00952,67.98,0.5589299387977544,4165.0,3.0,0.0007202881152460984,4.152111789738455,0.30583045619834476,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
953,REVIEW-00953,67.98,0.5523125832938734,4648.0,9.0,0.00193631669535284,6.576187950280763,1.5052290495206346,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
954,REVIEW-00954,67.98,0.547974501814395,5000.0,6.0,0.0012,3.2178127996857553,1.5181510759906454,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
955,REVIEW-00955,67.98,0.5354756581106105,6427.0,10.0,0.0015559358954411078,2.340898852676015,1.0958151244092451,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
956,REVIEW-00956,67.98,0.5252429736985447,8563.0,12.0,0.0014013780217213593,3.1473401296095576,0.7808393714805822,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
957,REVIEW-00957,67.97,0.5688223057966555,3674.0,3.0,0.0008165487207403375,2.9905529594222826,0.9013335934437724,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
958,REVIEW-00958,67.97,0.5295836801715326,7459.0,12.0,0.0016087947446038343,4.1693829526862505,0.8537424346361473,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
959,REVIEW-00959,67.97,0.5085678445975665,28315.0,39.0,0.0013773618223556418,4.109650153098325,0.24088814492115984,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
960,REVIEW-00960,67.96,0.5580575018748128,4228.0,3.0,0.0007095553453169347,3.818407637595691,0.4484282078035108,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
961,REVIEW-00961,67.96,0.5337228952096326,6624.0,12.0,0.0018115942028985507,5.591723889387907,0.6407517181115687,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
962,REVIEW-00962,67.96,0.5076330239970722,41220.0,54.0,0.0013100436681222707,2.5363777351661794,0.44324079636893043,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
963,REVIEW-00963,67.95,0.536929970202721,6161.0,14.0,0.0022723583833793217,4.900008683788224,2.5893259709386975,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
964,REVIEW-00964,67.95,0.5175502394395209,11548.0,20.0,0.0017319016279875303,4.30453147449324,0.6181960049077265,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
965,REVIEW-00965,67.94,0.645886101142097,1816.0,1.0,0.0005506607929515419,8.59515818532949,3.8206841320929463,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
966,REVIEW-00966,67.94,0.5974965405607994,2680.0,0.0,0.0,2.6077053316377734,1.1688050926411675,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
967,REVIEW-00967,67.94,0.5862815785644837,3004.0,1.0,0.00033288948069241014,4.370949347209344,1.1754508591137662,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
968,REVIEW-00968,67.94,0.5852905333437283,3032.0,1.0,0.00032981530343007914,4.2027969721207,1.204668534890427,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
969,REVIEW-00969,67.94,0.5810715096268115,3173.0,1.0,0.0003151591553734636,2.6571263229004582,0.6935431421565931,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
970,REVIEW-00970,67.94,0.5422658618534237,5462.0,7.0,0.001281581838154522,2.256340648168255,0.7958367031472099,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
971,REVIEW-00971,67.93,0.5903699421691824,2874.0,6.0,0.0020876826722338203,9.459057102118415,2.7552619219583403,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
972,REVIEW-00972,67.93,0.549208307112689,4833.0,5.0,0.0010345541071798054,3.6282395276143564,0.8449890485926101,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
973,REVIEW-00973,67.92,0.6113759660862809,2362.0,3.0,0.0012701100762066045,8.842341495362595,2.6504290519019076,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
974,REVIEW-00974,67.92,0.600814042086375,2601.0,0.0,0.0,5.885693988712861,0.37418720256497656,15,15,Page 1,HIGH_VISIBILITY_WEAK_CTR,CTR_REVIEW,CTR_GAP_HIGH_VISIBILITY,HIGH,"High measured risk, meaningful visibility, and CTR below the training reference.",LOW,20,True
975,REVIEW-00975,67.92,0.5804776896362492,3183.0,1.0,0.00031416902293433867,4.280539365650636,0.7271045970418495,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
976,REVIEW-00976,67.92,0.5464559074810911,5034.0,7.0,0.0013905442987683751,4.863874594669797,0.770177522485077,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
977,REVIEW-00977,67.92,0.5426725865004739,5383.0,8.0,0.001486160133754412,4.4593744212126385,1.0616408176833823,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
978,REVIEW-00978,67.92,0.5381558075482359,5941.0,8.0,0.0013465746507322,3.836562608747486,0.8308884987567406,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
979,REVIEW-00979,67.92,0.5338556069190521,6506.0,7.0,0.0010759299108515216,3.133872301812758,0.30180742355402296,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
980,REVIEW-00980,67.92,0.5331782132247413,6602.0,10.0,0.001514692517418964,2.2401479121068406,0.8814820555146117,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
981,REVIEW-00981,67.92,0.5310412013302725,7002.0,12.0,0.001713796058269066,4.59355519101869,0.8977306015618617,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
982,REVIEW-00982,67.92,0.5227567621084621,8943.0,16.0,0.001789108800178911,4.887059821953655,0.4889409766643211,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
983,REVIEW-00983,67.91,0.5173340558436887,11320.0,20.0,0.0017667844522968198,3.976598384825764,0.898207952843168,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
984,REVIEW-00984,67.89,0.5955281088846341,2714.0,2.0,0.0007369196757553427,7.293760914829776,0.9719259498570434,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
985,REVIEW-00985,67.89,0.547000064859553,4958.0,7.0,0.0014118596208148447,4.674779835642895,0.9902020683462754,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
986,REVIEW-00986,67.89,0.506615434128401,42313.0,78.0,0.0018434051000874435,6.466541459060293,0.5415923019004051,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
987,REVIEW-00987,67.88,0.5743303387012046,3367.0,4.0,0.001188001188001188,6.7307599617399605,0.9250235780755339,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
988,REVIEW-00988,67.88,0.5646304042628798,3800.0,1.0,0.0002631578947368421,17.588499279920434,11.558209236036095,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
989,REVIEW-00989,67.87,0.6163814922660348,2255.0,0.0,0.0,5.893382117896847,1.6479932671863884,15,15,Page 1,HIGH_RISK_STABLE_VISIBILITY,REFRESH_AND_PROTECT,HIGH_RISK_STABLE_PAGE_1,MEDIUM,High measured risk with stable Page-1 visibility.,MEDIUM,75,True
990,REVIEW-00990,67.87,0.5373008557234261,5952.0,11.0,0.0018481182795698926,4.865608122164696,1.4277121077234205,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
991,REVIEW-00991,67.85,0.5643839329310354,3782.0,6.0,0.0015864621893178213,5.9116434062177765,1.832268901139994,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
992,REVIEW-00992,67.85,0.5280267923696411,7381.0,18.0,0.002438693943910039,4.567335549372415,2.7312797671817184,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
993,REVIEW-00993,67.85,0.5176348843674652,10754.0,22.0,0.0020457504184489494,5.403600185093016,0.64571040960661,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
994,REVIEW-00994,67.85,0.5146961925303739,12229.0,23.0,0.0018807752064764086,4.2626610265131895,0.8940870681447886,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
995,REVIEW-00995,67.84,0.5642240474229834,3787.0,9.0,0.0023765513599155004,8.310239061743506,2.3181920610704383,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
996,REVIEW-00996,67.84,0.5451476192121715,5046.0,8.0,0.0015854141894569957,2.9617088370826585,1.3009608497886838,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
997,REVIEW-00997,67.83,0.59464590352929,2712.0,1.0,0.0003687315634218289,5.6433952975414075,1.0321472589916227,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
998,REVIEW-00998,67.83,0.5264593412340938,7744.0,12.0,0.0015495867768595042,3.656096114998624,0.8173297347973306,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
999,REVIEW-00999,67.83,0.5198496813686151,9634.0,16.0,0.001660784720780569,4.027033915737222,0.5700195147656003,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1000,REVIEW-01000,67.82,0.6281193269912558,2045.0,0.0,0.0,7.192877586645084,1.734118823516862,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
1001,REVIEW-01001,67.82,0.546807229469779,4886.0,7.0,0.0014326647564469914,4.751594017517814,0.9585542302744963,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1002,REVIEW-01002,67.82,0.5454674110832672,4994.0,7.0,0.0014016820184221065,5.005354548141249,0.6041006918736171,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1003,REVIEW-01003,67.82,0.5162021725856819,11272.0,19.0,0.0016855926188786374,3.3613009308484587,0.9915738625015486,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1004,REVIEW-01004,67.81,0.5643599494359162,3762.0,4.0,0.001063264221158958,5.20594781617127,0.8789887085135657,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1005,REVIEW-01005,67.81,0.5581111085451324,4065.0,4.0,0.0009840098400984009,2.690562241664831,0.7281551166681014,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1006,REVIEW-01006,67.81,0.5069086322221913,23850.0,38.0,0.0015932914046121593,3.6285893545727523,0.8010472767028446,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1007,REVIEW-01007,67.8,0.577944392736785,3208.0,1.0,0.0003117206982543641,1.996364020286317,0.872914321266572,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1008,REVIEW-01008,67.8,0.5763686475206421,3264.0,1.0,0.00030637254901960784,3.2204968382935797,1.100351702868968,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1009,REVIEW-01009,67.8,0.5411226578044231,5358.0,9.0,0.0016797312430011197,5.341543772261059,0.8375946958752598,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1010,REVIEW-01010,67.79,0.6467642389826286,1775.0,0.0,0.0,8.754555810108515,2.267067767517392,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
1011,REVIEW-01011,67.79,0.5346841723468879,6143.0,8.0,0.001302295295458245,3.772037461083363,0.4861666529985425,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1012,REVIEW-01012,67.78,0.5670009407814443,3624.0,2.0,0.0005518763796909492,4.0503947313087885,0.4732370870735741,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1013,REVIEW-01013,67.78,0.5363807535780384,5915.0,10.0,0.0016906170752324597,4.7905480857066385,0.9544558100066791,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1014,REVIEW-01014,67.78,0.5240301506904504,8079.0,11.0,0.001361554647852457,3.0664899349547894,0.5431628963179674,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1015,REVIEW-01015,67.77,0.619682612138908,2167.0,2.0,0.0009229349330872173,8.988629538217413,2.27457250793779,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
1016,REVIEW-01016,67.77,0.5855556890519135,2949.0,2.0,0.0006781959986436081,4.986983785444337,1.6032443822599476,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1017,REVIEW-01017,67.77,0.5263595556073102,7455.0,12.0,0.0016096579476861167,4.061175408872185,0.644220581851048,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1018,REVIEW-01018,67.77,0.5126908252948522,12772.0,23.0,0.001800814281240213,3.9339286778008447,0.779911763148757,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1019,REVIEW-01019,67.77,0.5057516786082822,27332.0,64.0,0.0023415776379335576,5.963912885190528,1.5120225150978963,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1020,REVIEW-01020,67.76,0.5547616298048632,4249.0,5.0,0.0011767474699929394,4.945456074808173,0.6583896680765886,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1021,REVIEW-01021,67.75,0.6204923918276712,2147.0,0.0,0.0,6.93357264233577,1.251817488913299,15,15,Page 1,HIGH_RISK_STABLE_VISIBILITY,REFRESH_AND_PROTECT,HIGH_RISK_STABLE_PAGE_1,MEDIUM,High measured risk with stable Page-1 visibility.,MEDIUM,75,True
1022,REVIEW-01022,67.75,0.5448972370518976,4948.0,6.0,0.0012126111560226355,3.618343037997739,0.9861169337194878,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1023,REVIEW-01023,67.74,0.545081124070263,4914.0,6.0,0.001221001221001221,4.339554275883658,0.5150613433322992,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1024,REVIEW-01024,67.74,0.5278855682750472,7083.0,13.0,0.0018353804884935763,4.360793047830124,1.1317074822390973,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1025,REVIEW-01025,67.74,0.5134338364525721,12054.0,28.0,0.0023228803716608595,2.5641792615132033,1.9764460643445219,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1026,REVIEW-01026,67.73,0.6508800363741153,1710.0,1.0,0.0005847953216374269,9.116084382627248,3.964678349766851,15,15,Page 1,HIGH_RISK_VOLATILE,REFRESH_REVIEW,HIGH_RISK_HIGH_VOLATILITY,MEDIUM,High measured risk with high training-referenced volatility.,MEDIUM,90,True
1027,REVIEW-01027,67.73,0.6214548734854434,2123.0,1.0,0.0004710315591144607,7.290973090299681,2.3654902070955854,15,15,Page 1,HIGH_RISK_OTHER,MANUAL_REVIEW,HIGH_RISK_NO_CLEAR_ARCHETYPE,LOW,A full human investigation is required.,MEDIUM,30,True
1028,REVIEW-01028,67.73,0.5689773935263612,3515.0,3.0,0.0008534850640113798,4.812969986880929,0.9111314926376609,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1029,REVIEW-01029,67.73,0.5513002107827595,4433.0,5.0,0.0011279043537108053,4.6782959616313535,0.45200179347662145,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1030,REVIEW-01030,67.73,0.5406008825349002,5316.0,5.0,0.0009405568096313017,3.106733729644092,0.29715434026275656,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1031,REVIEW-01031,67.73,0.5391158555282756,5439.0,8.0,0.0014708586137157566,4.698109149189642,0.5489919397631402,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
1032,REVIEW-01032,67.73,0.5254949479502447,7597.0,13.0,0.0017112017901803344,3.210541955536224,1.4665015937785169,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
